"city","state","division","app_funds_pc50","years_potential_participation_UR","pop50","pop80","med_prop_val50","med_prop_val80","med_fam_inc50","med_fam_inc80","emp_rate50","emp_rate80","pov_rate80","owner_occ_pct50","dilap_pct50","units_old_pct50","no_plumbing_pct50","crowded_units_pct50","nonwhite_pct50","manuf_pct50","median_school50","income_2k_pct50"
"DULUTH","MN",22,136.881103515625,25,104511,92811,7227,39200,3465,19724,94.4808883666992,92.9511108398438,7.28159523010254,61.7999992370605,1459,66.4217224121094,22.654993057251,9.13361835479736,0.600000023841858,23.6000003814697,10.1999998092651,16.3999996185303
"MINNEAPOLIS","MN",22,233.868026733398,25,521718,370951,10126,54500,3784,19737,95.763313293457,95.1541595458984,8.95756340026855,52.5999984741211,6814,63.3631820678711,20.7553024291992,10.7594337463379,1.60000002384186,24.2999992370605,11.5,14.6999998092651
"ROCHESTER","MN",22,0,25,29885,57890,11417,60800,3709,24295,97.6456680297852,96.3341979980469,3.52875018119812,62.2000007629395,186,35.7186546325684,20.6603813171387,11.5262126922607,0.200000002980232,6.09999990463257,12.1000003814697,14.8000001907349
"ST CLOUD","MN",22,120.61629486084,25,28410,42566,6774,44800,3301,19306,95.8655090332031,94.8110580444336,6.2720947265625,69.0999984741211,284,45.5128211975098,33.9210433959961,17.3006858825684,0.5,17,9.60000038146973,17.6000003814697
"ST PAUL","MN",22,380.726318359375,25,311349,270230,9665,52900,3780,20743,96.4881973266602,95.3397750854492,8.0243968963623,55.7999992370605,3792,64.4142379760742,22.6931285858154,11.4347200393677,2,26,10.6000003814697,14.5
"BILOXI","MS",32,483.761657714844,16,37425,49311,5253,33800,2321,14400,95.9206161499023,90.8763427734375,12.6855955123901,46.0999984741211,704,27.6543216705322,30.4071445465088,20.7432689666748,12.3000001907349,14.8999996185303,10.1999998092651,40.5
"GREENVILLE","MS",32,0,16,29936,40613,3291,25000,1734,12687,85.875846862793,90.8310699462891,25.5830612182617,42.5,3046,31.5610866546631,62.8269424438477,48.7881240844727,60,15.8000001907349,7.80000019073486,57.5
"HATTIESBURG","MS",32,0,16,29474,40829,5368,33700,2055,14977,95.4821166992188,95.262077331543,17.4727993011475,57.7999992370605,1315,25.845272064209,37.2072257995605,16.3954181671143,33.9000015258789,17.2999992370605,10.5,48.9000015258789
"JACKSON","MS",32,36.6599922180176,16,98271,202895,8198,40000,2608,17736,95.7115325927734,94.6038589477539,14.0436067581177,46.2000007629395,3621,16.2890853881836,37.2847328186035,21.1288909912109,40.9000015258789,13.8000001907349,11,38.2000007629395
"MERIDIAN","MS",32,48.1842308044434,16,41893,46577,5337,30900,2131,15548,94.6005401611328,93.1923446655273,17.6643295288086,45.7999992370605,2801,52.2270393371582,44.2683753967285,19.5913753509521,34.7000007629395,18.8999996185303,9.69999980926514,47.2000007629395
"VICKSBURG","MS",32,299.393371582031,16,27948,25434,4508,29700,2127,16003,93.3011856079102,92.6269912719727,17.9728660583496,41.9000015258789,2530,57.0840682983398,54.3744163513184,20.4417915344238,49,11.8999996185303,8.89999961853027,47.7000007629395
"COLUMBIA","MO",22,78.3745574951172,23,31974,62061,7702,49500,2757,20437,98.4236450195312,95.9207534790039,7.16632080078125,50.0999984741211,575,37.6447868347168,31.7913818359375,16.4563617706299,7.90000009536743,6.09999990463257,12.6000003814697,33.7000007629395
"INDEPENDENCE","MO",22,262.012268066406,23,36963,111806,6623,37700,3432,22053,97.2969436645508,94.9596252441406,4.91210556030273,68.4000015258789,530,35.7774963378906,23.2368621826172,13.1466979980469,2.09999990463257,30.2999992370605,11.5,17.7000007629395
"JEFFERSON CITY","MO",22,695.247436523438,23,25099,33619,9052,44200,3120,22566,96.2391967773438,95.1416549682617,4.58749532699585,52.9000015258789,263,51.256664276123,25.8657283782959,11.9135236740112,11.3000001907349,13.3000001907349,9.80000019073486,25.2999992370605
"JOPLIN","MO",22,213.838424682617,23,38711,38893,4563,25600,2600,15525,94.9229888916016,92.9821624755859,10.4662132263184,59.5,1265,50.7098655700684,32.1755218505859,13.5717000961304,2.09999990463257,16,9.89999961853027,35.7999992370605
"KANSAS CITY","MO",22,138.810974121094,25,456622,448159,7287,34600,3401,20034,96.4928512573242,93.4810638427734,9.44809436798096,49,9256,56.8149223327637,24.6963691711426,12.9063701629639,12.3000001907349,22.2000007629395,11.3999996185303,21.2999992370605
"ST JOSEPH","MO",22,117.075637817383,23,78588,76691,4597,28600,2960,17412,95.434814453125,92.2878799438477,8.12564563751221,55.7999992370605,1994,77.0261535644531,34.8891181945801,13.5278396606445,4,27.2999992370605,9.19999980926514,27.2000007629395
"ST LOUIS","MO",22,109.657829284668,25,856796,453085,9211,26400,3205,15265,95.5223388671875,88.850212097168,16.5979862213135,34.7999992370605,25006,70.5237884521484,35.3618087768555,21.1826782226562,18,33.9000015258789,8.69999980926514,23.5
"SPRINGFIELD","MO",22,230.283248901367,23,66731,133116,5869,33900,2819,16640,95.9487762451172,93.0812606811523,9.55043125152588,61,1236,50.9029350280762,34.396312713623,3.31842255592346,2.79999995231628,13.8999996185303,10.6000003814697,30.2999992370605
"UNIVERSITY CITY","MO",22,245.155899047852,23,39892,42738,16234,43400,4922,22128,98.5544204711914,94.0268249511719,6.59213924407959,64.9000015258789,80,17.2384586334229,2.61194634437561,4.51338720321655,0.400000005960464,21.7000007629395,12.3000001907349,11.5
"BILLINGS","MT",41,0,15,31834,66798,11396,57800,3826,20989,94.3180160522461,93.3930130004883,7.32427978515625,49,483,38.2038841247559,19.6686820983887,15.7434978485107,1.20000004768372,10.1999998092651,12.1000003814697,16.2000007629395
"BUTTE","MT",41,15.7169408798218,15,33251,37205,5106,32200,3442,19699,94.3838653564453,91.0888595581055,7.79778957366943,46.7999992370605,1273,83.55615234375,22.5669498443604,11.5649375915527,0.600000023841858,6.30000019073486,10.3000001907349,17
"GREAT FALLS","MT",41,0,15,39214,56725,8943,47800,3835,20027,95.7206954956055,92.5130081176758,7.09544658660889,48.5999984741211,546,50,21.8520355224609,17.3150463104248,0.899999976158142,15.3999996185303,11.8000001907349,13.1999998092651
"LINCOLN","NE",22,0,23,98884,171932,7407,46800,3431,21317,97.8505096435547,96.3693313598633,5.43950939178467,58,976,55.6955718994141,18.2129516601562,9.18563079833984,1.39999997615814,14.1000003814697,12.3000001907349,18.8999996185303
"OMAHA","NE",22,7.32405996322632,23,251117,314255,7766,34400,3449,20458,97.3577880859375,94.7307052612305,8.19449138641357,60,2722,56.0559577941895,18.5013580322266,11.4614553451538,6.69999980926514,20.5,11.3999996185303,18.7000007629395
"RENO","NV",41,86.2450408935547,17,32497,100756,13303,76600,4043,22337,92.8255004882812,95.3172988891602,5.00278615951538,48.2999992370605,528,30.1904754638672,10.2023134231567,8.74481678009033,1.89999997615814,6.59999990463257,12.1999998092651,15.8999996185303
"CONCORD","NH",11,68.4694900512695,25,27988,30400,6540,43200,3266,19676,95.4520797729492,96.6285552978516,5.13680267333984,54.5999984741211,233,77.0158767700195,15.81458568573,5.97546482086182,0.100000001490116,19.7000007629395,12,19.2999992370605
"MANCHESTER","NH",11,273.121978759766,25,82732,90936,8045,46300,3255,19223,93.3174514770508,94.7768936157227,7.5382251739502,40.4000015258789,1046,75.289421081543,25.0359745025635,9.08016967773438,0.200000002980232,47.7000007629395,8.80000019073486,20.7000007629395
"NASHUA","NH",11,92.9060821533203,25,34669,67865,8346,55800,3201,22003,93.5166778564453,96.5248718261719,5.37038087844849,46.4000015258789,336,70.3703689575195,17.3788356781006,8.65719127655029,0.300000011920929,54.4000015258789,9,19.7000007629395
"ATLANTIC CITY","NJ",12,620.525146484375,25,61657,40199,7124,40600,2428,13238,92.0180130004883,88.822265625,18.7974815368652,32.5,1005,63.1365051269531,3.52248811721802,8.73596096038818,27.2999992370605,6.69999980926514,8.89999961853027,39.5999984741211
"BAYONNE","NJ",12,96.1338195800781,25,77203,65047,10106,55600,3698,21072,92.1698760986328,93.0398483276367,7.55826854705811,33.2999992370605,725,67.1193008422852,8.49024677276611,14.25550365448,2.40000009536743,47.5,9.10000038146973,13.6999998092651
"BELLEVILLE","NJ",12,0,25,32019,35367,11725,55900,3934,21599,96.1310424804688,93.7470016479492,5.98635244369507,56.9000015258789,216,35.8115768432617,5.00797271728516,12.2154865264893,2.5,42.9000015258789,9.69999980926514,13
"BLOOMFIELD","NJ",12,0.644938826560974,25,49307,47792,12237,60100,4057,23649,95.7799224853516,94.0003967285156,3.72110652923584,54.9000015258789,208,37.7785530090332,2.93606019020081,6.93734693527222,1.79999995231628,39.7999992370605,10.8000001907349,12.1999998092651
"CAMDEN","NJ",12,256.078918457031,25,124555,84910,5433,15800,3241,10607,91.2256317138672,82.0811462402344,32.3253974914551,62.2999992370605,1865,72.0074157714844,15.4767894744873,9.97437286376953,14.1000003814697,43.0999984741211,8.60000038146973,21.2999992370605
"CLIFTON","NJ",12,20.0217018127441,25,64511,74388,11653,66500,4215,23364,96.4962615966797,95.0938873291016,3.35140705108643,61.7000007629395,244,26.8698768615723,4.86429214477539,6.85699319839478,0.300000011920929,54.9000015258789,9.10000038146973,9.10000038146973
"EAST ORANGE","NJ",12,296.115447998047,25,79340,77690,12669,35900,4005,16296,95.8018417358398,90.5753479003906,18.3769569396973,31.2000007629395,506,54.3183288574219,3.60557222366333,6.93725395202637,11.5,29.6000003814697,12,14.8999996185303
"ELIZABETH","NJ",12,41.7950477600098,25,112817,106201,11421,44700,3792,18601,94.8488311767578,91.5717697143555,13.1540050506592,38.5,1208,57.2895278930664,13.8349962234497,11.9954271316528,6.59999990463257,51.7000007629395,9.30000019073486,16.3999996185303
"GARFIELD","NJ",12,0,25,27550,26803,9080,55600,3493,18962,95.5641937255859,91.53125,5.93799257278442,47.5,102,37.7215194702148,8.1238317489624,11.0931272506714,1.20000004768372,67.9000015258789,8.39999961853027,12.6000003814697
"HACKENSACK","NJ",12,94.8996505737305,25,29219,36039,12273,62700,3845,21328,95.6726608276367,94.2050094604492,6.52391004562378,48.4000015258789,221,46.6428985595703,8.47058391571045,10.2183618545532,10.8999996185303,29.7000007629395,9.39999961853027,15.8999996185303
"HOBOKEN","NJ",12,120.235656738281,25,50676,42460,8050,42600,3125,13650,92.1963729858398,87.7568435668945,21.2737522125244,12.3999996185303,1086,94.5644836425781,34.718864440918,15.1455917358398,1,38.0999984741211,8.5,20.7999992370605
"IRVINGTON","NJ",12,27.8833122253418,25,59201,61493,11771,37200,4116,17382,95.7717208862305,91.7596817016602,12.6185312271118,37.7999992370605,114,34.9930839538574,2.37472772598267,6.83134746551514,0.200000002980232,39.7999992370605,9.19999980926514,11.3000001907349
"JERSEY CITY","NJ",12,156.326293945312,25,299017,223532,7119,30600,3424,16108,92.6024932861328,90.241455078125,18.8691082000732,24,4710,76.3727645874023,17.1394023895264,14.762770652771,7,32.7999992370605,8.89999961853027,16.8999996185303
"KEARNY","NJ",12,0,25,39952,35735,11653,58500,3837,21622,94.9272613525391,93.9812774658203,7.13408374786377,44.9000015258789,238,52.3076934814453,6.19794750213623,9.01646709442139,0.5,45.9000015258789,9.5,12.3000001907349
"LINDEN","NJ",12,0,25,30644,37836,11857,57300,4176,22280,96.2375106811523,94.34814453125,5.33980560302734,60.7000007629395,165,19.9639205932617,5.04995584487915,10.9463529586792,3.59999990463257,55.2000007629395,9.10000038146973,9.80000019073486
"MONTCLAIR","NJ",12,157.031433105469,25,43927,38321,17217,82500,4570,30635,95.6471786499023,95.1411056518555,4.39247608184814,53.2000007629395,379,56.4606742858887,7.74630928039551,7.6658673286438,20.7000007629395,22.6000003814697,12.3000001907349,14.3999996185303
"NEWARK","NJ",12,482.579803466797,25,438776,329248,10821,31500,3288,11989,91.6450271606445,86.6394271850586,29.9405670166016,23.3999996185303,12143,68.6781463623047,19.4716377258301,15.0758514404297,17.2000007629395,38.7999992370605,8.69999980926514,20.5
"NEW BRUNSWICK","NJ",12,223.603851318359,25,38811,41442,9778,42600,3536,17083,95.8513488769531,91.8642501831055,16.163480758667,41,535,61.5530319213867,13.6453981399536,11.5247030258179,10.3999996185303,43,9.19999980926514,16.2999992370605
"NUTLEY","NJ",12,0,25,26992,28998,12718,64300,4577,25687,96.325325012207,94.557014465332,2.4847047328949,68.5999984741211,66,27.0762996673584,2.4394907951355,8.58763122558594,1.70000004768372,43.5,12,9.30000019073486
"ORANGE","NJ",12,86.8010864257812,25,38037,31136,11388,37500,3521,17148,94.4378280639648,91.8237762451172,14.0038938522339,31.7999992370605,311,68.6844635009766,15.3748941421509,14.0377216339111,17.8999996185303,32.2000007629395,9.60000038146973,18.2000007629395
"PASSAIC","NJ",12,102.04141998291,25,57702,52463,12471,54700,3624,14929,93.1230239868164,89.247673034668,21.0120258331299,29.1000003814697,1553,69.8322448730469,23.2025184631348,11.5344524383545,5.19999980926514,52.9000015258789,8.60000038146973,15.1999998092651
"PATERSON","NJ",12,325.506286621094,25,139336,137970,9738,44100,3402,14323,94.4657821655273,89.4179229736328,21.9048728942871,34,3188,74.5497360229492,20.0643653869629,9.16726303100586,6,47.2999992370605,8.5,17.8999996185303
"PERTH AMBOY","NJ",12,80.9144897460938,25,41330,38951,9291,41800,3462,17298,93.1442794799805,89.8770446777344,15.3991823196411,40.9000015258789,633,64.7381744384766,22.0893993377686,12.7823362350464,2.79999995231628,51,8.60000038146973,16.2999992370605
"PLAINFIELD","NJ",12,173.170043945312,25,42366,45555,12189,46900,4212,21655,96.2304229736328,92.1979827880859,10.9163932800293,51.7999992370605,392,56.6022529602051,5.59324073791504,8.79102611541748,13.6000003814697,36,11,14.6000003814697
"TRENTON","NJ",12,215.665542602539,25,128009,92124,6635,20800,3735,14865,95.4117126464844,89.7722854614258,18.7794284820557,59.4000015258789,1685,76.3925323486328,13.2834815979004,10.5366611480713,11.3999996185303,41.4000015258789,8.80000019073486,15.6999998092651
"UNION CITY","NJ",12,61.32763671875,25,55537,55593,8542,34800,3381,14854,93.743522644043,90.5512084960938,18.5300064086914,21,539,83.4312896728516,14.9903497695923,10.7108688354492,0.100000001490116,42.5999984741211,8.69999980926514,18.7000007629395
"WEST NEW YORK","NJ",12,182.8876953125,25,37683,39194,9154,42900,3607,16151,94.3169937133789,91.5289840698242,15.4729919433594,20.1000003814697,226,71.0726318359375,3.73113203048706,12.0083160400391,0.600000023841858,44.2000007629395,8.60000038146973,15
"WEST ORANGE","NJ",12,107.382278442383,25,28605,39510,14256,70900,4642,27863,97.0175323486328,95.4828720092773,2.4027042388916,66.6999969482422,128,40.3125,3.77112078666687,6.61616182327271,0.600000023841858,33.5999984741211,11.3999996185303,9.60000038146973
"ALBUQUERQUE","NM",41,307.229278564453,15,96815,331767,9453,57000,3451,20061,96.2519912719727,93.6473388671875,9.32276821136475,60.7000007629395,1779,14.5517244338989,22.8478450775146,22.5152778625488,2,7.19999980926514,12.1000003814697,21.2999992370605
"ROSWELL","NM",41,0,15,25738,39676,7150,30700,3215,15036,95.0040283203125,93.8766326904297,13.0112543106079,53.7000007629395,822,20.6371192932129,29.5422267913818,24.0738277435303,3.20000004768372,5.09999990463257,11.1999998092651,26.1000003814697
"SANTA FE","NM",41,308.018829345703,15,27998,48953,7954,65200,2964,19456,94.7792892456055,93.4926452636719,11.1129312515259,54.4000015258789,746,18.7786254882812,31.090389251709,33.7945556640625,3.09999990463257,4.19999980926514,10.6000003814697,30.2999992370605
"ALBANY","NY",12,145.555908203125,25,134995,101727,11790,37700,3431,17608,94.9192810058594,93.6193771362305,11.2232837677002,36.5999984741211,2672,73.3042068481445,17.8638877868652,7.31415462493896,4.40000009536743,16.2999992370605,10.3000001907349,18.6000003814697
"AUBURN","NY",12,325.169281005859,25,36722,32548,7560,28400,3350,18027,94.5382232666016,88.4998931884766,9.36492156982422,56.0999984741211,362,88.4363327026367,14.5834083557129,4.81740474700928,2.5,47.0999984741211,9.10000038146973,17
"BINGHAMTON","NY",12,449.441955566406,25,80674,55860,9523,36700,3606,16950,94.7097778320312,92.7738800048828,10.1497507095337,45.5,839,67.6639099121094,8.98335266113281,8.01431274414062,1,37.9000015258789,9.89999961853027,17.5
"BUFFALO","NY",12,115.626205444336,25,580132,357870,8816,22600,3401,15432,93.1843566894531,86.8629760742188,16.988166809082,43.5999984741211,8049,67.7640075683594,9.80218982696533,7.02087068557739,6.5,37.2999992370605,9.10000038146973,17.8999996185303
"ELMIRA","NY",12,1031.03674316406,25,49716,35327,8343,28600,3320,15284,94.1062622070312,87.7451324462891,14.9346609115601,50.7999992370605,679,78.5714263916016,13.1200370788574,6.91337394714355,3.59999990463257,39.2000007629395,10.5,20.1000003814697
"HEMPSTEAD","NY",12,217.744155883789,25,29135,40404,13083,44400,4248,20803,96.347785949707,92.8317184448242,11.4861354827881,58.7999992370605,357,21.0770130157471,6.14587020874023,7.9418478012085,8.89999961853027,18.6000003814697,12,13.1999998092651
"ITHACA","NY",12,207.593704223633,25,29257,28732,9279,37800,3252,16283,96.2966461181641,94.7567520141602,11.082070350647,45.2999992370605,229,81.5113754272461,11.4368724822998,4.7474308013916,3.40000009536743,13.1000003814697,12.3999996185303,25.6000003814697
"JAMESTOWN","NY",12,144.870391845703,25,43354,35775,7434,27900,3463,15973,94.7511291503906,92.5041198730469,9.57728576660156,52.9000015258789,365,77.5121307373047,8.95642948150635,5.16187953948975,1.20000004768372,48,9.69999980926514,15.3000001907349
"MOUNT VERNON","NY",12,256.811279296875,25,71899,66713,17236,63200,4095,20108,95.169548034668,95.180793762207,12.5993251800537,33.5999984741211,786,51.0092620849609,6.96729850769043,14.6754693984985,11,23.2999992370605,11.3999996185303,14.8000001907349
"NEW ROCHELLE","NY",12,178.884384155273,25,59725,70794,19552,89300,4215,25871,95.5951080322266,95.3918151855469,6.21585083007812,44.5999984741211,621,50.7122497558594,6.22291946411133,12.4392070770264,12.6000003814697,18.2000007629395,12,16.7999992370605
"NEW YORK CITY","NY",12,69.4478225708008,25,7891957,7071639,11919,53800,3526,16818,93.070915222168,92.3089752197266,17.1672039031982,19.1000003814697,110720,49.1176567077637,8.853102684021,16.655517578125,9.80000019073486,28,9.10000038146973,19.3999996185303
"NIAGARA FALLS","NY",12,287.565979003906,25,90872,71384,10404,31100,3716,18180,93.3632125854492,89.7317657470703,11.4291620254517,49.7999992370605,833,47.4102821350098,11.0559940338135,10.4800252914429,4.09999990463257,52.2000007629395,9.89999961853027,14.1000003814697
"POUGHKEEPSIE","NY",12,988.203857421875,25,41023,29757,12741,40300,3595,16586,94.3013153076172,90.3886260986328,13.8888893127441,37.5,776,74.479377746582,19.0930156707764,8.41075420379639,4.5,33.5,9.39999961853027,17.6000003814697
"ROCHESTER","NY",12,378.9111328125,25,332488,241741,8952,25700,3561,17161,94.2904968261719,90.8995208740234,14.5437364578247,51.4000015258789,3333,72.3637313842773,8.24506187438965,6.2248911857605,2.40000009536743,44.2999992370605,9.60000038146973,17.2000007629395
"ROME","NY",12,437.424774169922,25,41682,43826,8584,33400,3324,16961,90.7814559936523,90.1401519775391,9.24125385284424,54.7999992370605,379,61.1347503662109,18.9578590393066,9.16552639007568,1.39999997615814,43.7999992370605,9,18.2999992370605
"SCHENECTADY","NY",12,75.1261825561523,25,91785,67972,9808,31400,3713,16626,95.5853271484375,91.5971603393555,10.1712446212769,49.5999984741211,1005,67.8882446289062,9.51484107971191,5.59054851531982,1.60000002384186,49.2000007629395,10.6999998092651,16.2999992370605
"SYRACUSE","NY",12,435.564239501953,25,220583,170105,10510,31000,3471,16591,94.1015319824219,91.4944458007812,12.8558721542358,47.5999984741211,3884,67.5828094482422,14.0974655151367,6.47440528869629,2.29999995231628,33.5999984741211,10.6999998092651,18.7000007629395
"TROY","NY",12,257.978210449219,25,72311,56638,8801,29400,3257,16151,95.4034271240234,91.0973968505859,12.9259147644043,39.5,1147,85.266227722168,19.6489334106445,6.30421924591064,1.39999997615814,34.2999992370605,9.5,18.7999992370605
"UTICA","NY",12,233.388381958008,25,101531,75632,9624,28300,3268,15789,91.9088134765625,90.396598815918,13.2900362014771,43.7000007629395,1160,76.9961624145508,19.9363212585449,6.59225797653198,1.60000002384186,34.2999992370605,8.89999961853027,20.2999992370605
"VALLEY STREAM","NY",12,0,25,26854,35769,12396,54200,4267,26281,97.9147186279297,95.7788848876953,3.0145218372345,83.8000030517578,49,9.25221824645996,1.0238151550293,5.80703592300415,0.200000002980232,23,10.8000001907349,10.6000003814697
"WATERTOWN","NY",12,150.15641784668,25,34350,27861,7040,29200,3251,16487,91.5661773681641,89.4890899658203,10.8955011367798,49.2999992370605,543,85.5829696655273,17.2592391967773,5.84914827346802,0.400000005960464,22.5,10.3999996185303,23.8999996185303
"WHITE PLAINS","NY",12,1282.611328125,25,43466,46999,17715,88400,4326,25592,96.4358444213867,96.5334625244141,6.18426609039307,42.2999992370605,411,38.8302536010742,7.19152545928955,12.5943517684937,10,16,12.1000003814697,15.6000003814697
"YONKERS","NY",12,161.848678588867,25,152798,195351,15973,69800,4219,22192,95.1410293579102,94.4391098022461,8.24313831329346,33.9000015258789,1505,48.4665985107422,11.6192426681519,11.7870378494263,3.29999995231628,32.5,10.8000001907349,12.3000001907349
"ASHEVILLE","NC",31,345.34814453125,23,53000,53583,6604,32200,2795,16021,94.6766967773438,93.2282180786133,12.2778234481812,51.4000015258789,1907,40.934154510498,29.1773948669434,14.5098304748535,23.5,13.1000003814697,10.3000001907349,30.7000007629395
"CHARLOTTE","NC",31,317.268157958984,23,134042,314447,9063,46000,3346,20258,97.0065307617188,95.6118927001953,9.49088573455811,44.0999984741211,3874,26.3802852630615,28.9326705932617,16.7332534790039,28,21,10.8000001907349,25.7999992370605
"DURHAM","NC",31,446.459259033203,23,71311,100831,7235,35900,3014,16402,91.9629821777344,95.541374206543,12.9879789352417,37.7999992370605,3320,43.6725883483887,47.0060577392578,22.6168937683105,36.5999984741211,30.5,9.10000038146973,26.3999996185303
"FAYETTEVILLE","NC",31,155.159408569336,23,34715,59507,6669,38000,2595,15222,95.2864227294922,91.9523239135742,18.7408580780029,41.2999992370605,1636,26.0774688720703,44.355884552002,21.9194564819336,37.4000015258789,11.8999996185303,10.3999996185303,36.2000007629395
"GREENSBORO","NC",31,323.550109863281,23,74389,155642,7959,43100,3505,19556,97.0460662841797,94.5891265869141,9.11096477508545,43.5,1668,32.3613624572754,32.0935707092285,15.7508382797241,25.7000007629395,27.3999996185303,10.8999996185303,21.2999992370605
"HIGH POINT","NC",31,457.096435546875,23,39973,63380,6187,32100,2773,16853,97.5210037231445,95.0457763671875,11.5029335021973,45.2000007629395,327,31.8303565979004,46.3217506408691,39.7869834899902,20.7000007629395,51.7999992370605,8.60000038146973,30.6000003814697
"RALEIGH","NC",31,132.313705444336,23,65679,150255,9306,55700,3253,21769,97.7361602783203,96.0273742675781,7.90785646438599,42.5,2188,36.2694282531738,31.194372177124,15.5196189880371,27.2999992370605,7.30000019073486,11.1999998092651,27.7000007629395
"ROCKY MOUNT","NC",31,9.02624797821045,23,27697,41283,6468,37100,2674,16490,90.705680847168,93.6347045898438,15.6134481430054,45.2999992370605,1042,48.0106086730957,50.6980361938477,24.2212677001953,39,18.6000003814697,8.69999980926514,33.5999984741211
"WILMINGTON","NC",31,158.472991943359,23,45043,44000,5061,26300,2241,13517,93.7680511474609,91.8261489868164,19.5395259857178,48.5999984741211,2129,47.6775436401367,35.3438148498535,14.3839950561523,35.7999992370605,18.1000003814697,9.30000019073486,44.9000015258789
"WINSTON-SALEM","NC",31,537.928344726562,23,87811,131885,7305,37200,2668,17754,95.1491470336914,93.7440643310547,11.9455146789551,42.7999992370605,4346,35.9117164611816,47.8032531738281,18.8361339569092,41.9000015258789,37.2000007629395,9,36.4000015258789
"FARGO","ND",22,144.615203857422,19,38256,61383,10163,56400,3947,22082,96.1447982788086,93.9877853393555,4.84802627563477,52.2000007629395,679,50.8274230957031,24.9819850921631,16.9313697814941,0.200000002980232,9.19999980926514,12.1000003814697,13.6000003814697
"GRAND FORKS","ND",22,336.305816650391,19,26836,43765,8003,54000,3550,20042,93.6841125488281,93.5290069580078,7.76604080200195,56.7000007629395,453,47.730598449707,29.6549015045166,23.8011951446533,0.5,9.80000019073486,11.3999996185303,16
"AKRON","OH",21,298.393524169922,25,274605,237177,8511,32700,3490,18031,93.0831146240234,89.9498596191406,11.7562789916992,64,2201,45.8507232666016,15.0727386474609,7.92892789840698,8.69999980926514,48.4000015258789,10.3999996185303,16
"BARBERTON","OH",21,0,25,27820,29751,7337,34900,3415,17918,92.6122970581055,89.9880828857422,8.39601993560791,62.7999992370605,424,48.7775077819824,18.8534164428711,12.1200847625732,4.30000019073486,61,9.89999961853027,14.1999998092651
"CANTON","OH",21,74.81982421875,25,116912,94730,7954,30700,3301,17359,94.7624740600586,89.4039916992188,12.1669301986694,59.9000015258789,1336,54.7561149597168,15.1036205291748,10.0029077529907,6.09999990463257,46.9000015258789,9.5,18.5
"CINCINNATI","OH",21,298.267456054688,25,503998,385457,12254,40900,3186,16800,94.2187271118164,91.2623062133789,15.9754695892334,37.9000015258789,11938,65.7485046386719,30.7985038757324,18.2045269012451,15.6000003814697,31.5,9,25
"CLEVELAND","OH",21,116.942024230957,25,914808,573822,10024,30400,3531,15991,94.4754943847656,89.0267333984375,18.7522640228271,42.7000007629395,14026,65.2745513916016,11.2359428405762,10.1180601119995,16.2999992370605,42.4000015258789,9.39999961853027,17.3999996185303
"CLEVELAND HEIGHTS","OH",21,0,25,59141,56438,16898,51500,5646,25419,97.6237640380859,95.1621398925781,4.78639793395996,69.5,50,19.9489936828613,0.225594207644463,1.54216587543488,0.800000011920929,26.6000003814697,12.5,9.10000038146973
"COLUMBUS","OH",21,93.6126708984375,25,375901,564871,8591,41400,3660,18612,94.5882949829102,93.6034851074219,12.0627946853638,47.2000007629395,5454,47.0081024169922,16.1870822906494,10.2722225189209,12.5,25.2999992370605,11.1000003814697,15.8999996185303
"CUYAHOGA FALLS","OH",21,324.175323486328,25,29195,43890,10567,45100,4229,22466,96.4630508422852,94.0069274902344,2.6586549282074,81.8000030517578,120,22.1465072631836,4.99635314941406,4.87437772750854,0.100000001490116,42.4000015258789,12.3000001907349,8.80000019073486
"DAYTON","OH",21,194.704284667969,25,243872,203371,9252,28300,3744,15292,96.0726699829102,86.3385925292969,17.3714866638184,52.9000015258789,3335,54.6536865234375,22.9068927764893,13.2399587631226,14.1000003814697,43.2000007629395,10.1999998092651,16.2000007629395
"EAST CLEVELAND","OH",21,192.770492553711,25,40047,36957,12044,26600,4261,14889,97.1298980712891,87.3390350341797,22.2963218688965,38.7999992370605,62,58.9426307678223,1.76775062084198,3.29202461242676,0.300000011920929,38,12,10
"ELYRIA","OH",21,128.973510742188,25,30307,57538,9547,45100,3606,20831,96.7571716308594,89.1549835205078,8.58847904205322,66.3000030517578,133,58.7110862731934,12.006724357605,8.08733463287354,6.30000019073486,53.5999984741211,11,15
"EUCLID","OH",21,0,25,41396,59999,13054,52000,4537,22789,97.5090942382812,94.9345626831055,4.36414241790771,73.0999984741211,69,6.71023988723755,1.23814868927002,8.93751621246338,0.200000002980232,52.4000015258789,11.8999996185303,6.30000019073486
"HAMILTON","OH",21,57.3466377258301,25,57951,63189,8213,39900,3430,18502,95.6120376586914,90.7637100219727,10.9008855819702,62.7999992370605,901,59.8855514526367,28.241979598999,15.1071157455444,5,49.7999992370605,9.19999980926514,18.1000003814697
"LAKEWOOD","OH",21,0,25,68071,61963,13673,55200,4705,22467,97.4124984741211,95.2020034790039,4.59928941726685,52.4000015258789,101,43.2768363952637,3.92509460449219,3.2209906578064,0.200000002980232,33.9000015258789,12.1999998092651,10
"LIMA","OH",21,0,25,50246,47381,7229,30000,3387,17438,95.0265960693359,87.1956558227539,13.7114086151123,58.9000015258789,606,70.4678344726562,18.3526706695557,9.01293182373047,6.5,33.4000015258789,10.3999996185303,19.7000007629395
